,V1,V2
curveLM.194,967.3062646,824
curveLM.195,968.9962905,824
curveLM.196,970.6863165,824
curveLM.197,972.3763424,824
curveLM.198,974.0663684,824
curveLM.199,975.7563943,824
curveLM.200,977,823.5535798
curveLM.201,978,822.8635538
curveLM.202,978.584404,821.415596
curveLM.203,979.7794328,820.2205672
curveLM.204,980.2673549,818.7326451
curveLM.205,981.4623837,818.4623837
curveLM.206,982.9297216,819
curveLM.207,984.4382277,818.5617723
curveLM.208,985.8955599,818
curveLM.209,987.1211785,819.1211785
curveLM.210,988,820.4471847
curveLM.211,988,822.1372106
curveLM.212,988,823.8272366
curveLM.213,987,825.1030489
curveLM.214,987,826.7930749
curveLM.215,988.3416039,827.3416039
curveLM.216,989.5366327,828.5366327
curveLM.217,991.0245547,828.9754453
curveLM.218,992.3105379,828
curveLM.219,993.7075055,827.2924945
curveLM.220,994.9025343,826.0974657
curveLM.221,996.0975631,824.9024369
curveLM.222,997.4137874,824
curveLM.223,998.7805139,823.2194861
curveLM.224,999.9755427,822.0244573
curveLM.225,1001.170572,820.8294285
curveLM.226,1002.3656,820.3656003
curveLM.227,1003.560629,821.5606291
curveLM.228,1004.755658,822.7556579
curveLM.229,1005.24358,823.75642
curveLM.230,1006.620286,823
curveLM.231,1007.926531,822.0734692
curveLM.232,1009.414453,821.5855472
curveLM.233,1010.861937,821
curveLM.234,1012.390297,820.6097032
curveLM.235,1013.827775,820
curveLM.236,1015.103588,819
curveLM.237,1016.56117,818.4388303
curveLM.238,1017.756198,817.2438015
curveLM.239,1018.951227,816.0487727
curveLM.240,1020,814.7931627
curveLM.241,1020.634178,813.3658219
curveLM.242,1021.829207,812.1707931
curveLM.243,1023.024236,810.9757643
curveLM.244,1024.219265,809.7807355
curveLM.245,1025,808.4141008
curveLM.246,1025.902215,807.0977847
curveLM.247,1026,805.4482625
curveLM.248,1026,803.7582365
curveLM.249,1026,802.0682106
curveLM.250,1026,800.3781847
curveLM.251,1026,798.6881587
curveLM.252,1026.708427,797.2915729
curveLM.253,1027.903456,796.0965441
curveLM.254,1029.098485,794.9015153
curveLM.255,1030,793.5849092
curveLM.256,1030.781436,792.2185645
curveLM.257,1031.269358,790.7306425
curveLM.258,1032,789.3432585
curveLM.259,1033,788.6532326
curveLM.260,1033.733124,787.2668764
curveLM.261,1034.221046,785.7789544
curveLM.262,1035.416074,784.5839256
curveLM.263,1036,783.1357695
curveLM.264,1037.099025,781.9009747
curveLM.265,1038.294054,780.7059459
curveLM.266,1039.489083,779.5109171
curveLM.267,1040.684112,778.3158883
curveLM.268,1041.87914,777.1208595
curveLM.269,1042,775.4808953
curveLM.270,1042.854984,774.1450155
curveLM.271,1043.342907,772.6570935
curveLM.272,1044.537935,771.4620647
curveLM.273,1045,769.9634322
curveLM.274,1045.513779,768.4862206
curveLM.275,1046,766.9975939
curveLM.276,1046.489623,765.5103766
curveLM.277,1047,764.0317556
curveLM.278,1047,762.3417296
curveLM.279,1047.953389,761.0466105
curveLM.280,1048,759.3758913
curveLM.281,1048.929234,758.0707665
curveLM.282,1049,756.410053
curveLM.283,1049,754.7200271
curveLM.284,1049,753.0300011
curveLM.285,1049,751.3399752
curveLM.286,1049,749.6499493
curveLM.287,1049,747.9599233
curveLM.288,1049,746.2698974
curveLM.289,1050.005915,745
curveLM.290,1051.492105,744.5078954
curveLM.291,1052.971753,744
curveLM.292,1054.247566,743
curveLM.293,1055.662977,742.3370226
curveLM.294,1057.213404,742
curveLM.295,1058,741.0965701
curveLM.296,1059.419637,740.5803633
curveLM.297,1060,739.1307317
curveLM.298,1061,737.8549194
curveLM.299,1061.59051,736.4094905
curveLM.300,1062.078432,734.9215685
curveLM.301,1063,733.6132687
curveLM.302,1063.054276,731.9457244
curveLM.303,1064,730.6474304
curveLM.304,1065,729.9574044
curveLM.305,1065.732622,729
curveLM.306,1066.422647,728
curveLM.307,1067.079672,726.9203279
curveLM.308,1068.388486,726
curveLM.309,1069.055516,724.9444838
curveLM.310,1070.354324,724
curveLM.311,1072.04435,724
curveLM.312,1073.519282,724.5192822
curveLM.313,1075.010188,725
curveLM.314,1076.495126,725.4951263
curveLM.315,1077.976027,726
curveLM.316,1079.666053,726
curveLM.317,1081.356079,726
curveLM.318,1082.739708,725.2602924
curveLM.319,1084.321917,725
curveLM.320,1086.011943,725
curveLM.321,1087.701969,725
curveLM.322,1089.391995,725
curveLM.323,1090.765104,725.7651041
curveLM.324,1092.253026,726.2530261
curveLM.325,1093.633645,727
curveLM.326,1094.935977,727.9359769
curveLM.327,1096.18527,729
curveLM.328,1097.875296,729
curveLM.329,1099.151108,728
curveLM.330,1100.594772,727.4052282
curveLM.331,1101.082694,725.9173062
curveLM.332,1102.277723,724.7222774
curveLM.333,1103.668571,724
curveLM.334,1105.358597,724
curveLM.335,1107.048623,724
curveLM.336,1108,724.7386493
curveLM.337,1109,725.4286752
curveLM.338,1109.791041,726.7910412
curveLM.339,1110.278963,728.2789632
curveLM.340,1111,729.6703259
curveLM.341,1112,730.3603519
curveLM.342,1113.035622,731.0356225
curveLM.343,1114.32619,732
curveLM.344,1115.718573,732.7185733
curveLM.345,1117.292028,733
curveLM.346,1118.982054,733
curveLM.347,1120.67208,733
curveLM.348,1122.256048,733.2560478
curveLM.349,1123.637919,734
curveLM.350,1125.327945,734
curveLM.351,1127.017971,734
curveLM.352,1128.707996,734
curveLM.353,1130.398022,734
curveLM.354,1132.088048,734
curveLM.355,1133.778074,734
curveLM.356,1135.4681,734
curveLM.357,1137.158126,734
curveLM.358,1138.599734,733.4002659
curveLM.359,1140.087656,732.9123439
curveLM.360,1141.282685,731.7173151
curveLM.361,1142,730.3244107
curveLM.362,1142.965636,729.0343642
curveLM.363,1144.227214,730
curveLM.364,1145.648587,730.6485866
curveLM.365,1146.843615,731.8436154
curveLM.366,1147.331537,733.3315374
curveLM.367,1148.526566,734.5265662
curveLM.368,1150.020489,735
curveLM.369,1151.50241,735.5024102
curveLM.370,1152.986328,736
curveLM.371,1154.676354,736
curveLM.372,1155.966176,736.9661763
curveLM.373,1157.227978,738
curveLM.374,1158.649127,738.6491271
curveLM.375,1160.137049,739.1370491
curveLM.376,1161.332078,740.3320779
curveLM.377,1162,741.7454415
curveLM.378,1163,743.0212539
curveLM.379,1163.502951,744.5029508
curveLM.380,1164.69798,745.6979796
curveLM.381,1165.893008,746.8930084
curveLM.382,1167.538717,747
curveLM.383,1169.228743,747
curveLM.384,1170.918769,747
curveLM.385,1172.608795,747
curveLM.386,1173.918405,747.9184049
curveLM.387,1175.574633,748
curveLM.388,1176.894249,748.894249
curveLM.389,1178.382171,749.382171
curveLM.390,1179,750.8162838
curveLM.391,1180.358015,751.358015
curveLM.392,1181.553044,752.5530438
curveLM.393,1182.057934,754
curveLM.394,1183.528888,754.5288879
curveLM.395,1184.723917,755.7239167
curveLM.396,1185.211839,757.2118387
curveLM.397,1186.406867,758.4068675
curveLM.398,1187,759.8512099
curveLM.399,1188.127022,761
curveLM.400,1189,761.8170482
curveLM.401,1190.092861,763
curveLM.402,1191.553584,763.5535844
curveLM.403,1193.041506,764.0415064
curveLM.404,1194.236535,765.2365352
curveLM.405,1195.431564,766.431564
curveLM.406,1196,767.886136
curveLM.407,1196.407408,769.407408
curveLM.408,1197,770.8519744
curveLM.409,1196.616748,772.3832521
curveLM.410,1196,773.8178127
curveLM.411,1196,775.5078386
curveLM.412,1196,777.1978645
curveLM.413,1196,778.8878905
curveLM.414,1196,780.5779164
curveLM.415,1195.103429,781.8965706
curveLM.416,1195,783.5437547
curveLM.417,1195,785.2337807
curveLM.418,1195.65323,786.6532299
curveLM.419,1196,788.199619
curveLM.420,1196.629074,789.629074
curveLM.421,1197,791.1654573
curveLM.422,1197.604918,792.604918
curveLM.423,1198.09284,794.09284
curveLM.424,1199.287869,795.2878688
curveLM.425,1200.482898,796.4828976
curveLM.426,1201.677926,797.6779264
curveLM.427,1203.165848,798.1658484
curveLM.428,1204.510357,799
curveLM.429,1205.200383,800
curveLM.430,1206.890409,800
curveLM.431,1208.580435,800
curveLM.432,1210.270461,800
curveLM.433,1211.679167,799.320833
curveLM.434,1212.874196,798.1258042
curveLM.435,1213.512112,797
curveLM.436,1214.85004,796.1499602
curveLM.437,1216.337962,795.6620381
curveLM.438,1217.753763,795
curveLM.439,1219.443789,795
curveLM.440,1221.133815,795
curveLM.441,1222.82384,795
curveLM.442,1224.513866,795
curveLM.443,1226.203892,795
curveLM.444,1227.893918,795
curveLM.445,1229.583944,795
curveLM.446,1230.900833,795.9008329
curveLM.447,1232.095862,796.9041383
curveLM.448,1233,795.5886187
curveLM.449,1234.071706,794.9282942
curveLM.450,1235.266735,793.7332654
curveLM.451,1236,792.346968
curveLM.452,1237.242579,791.7574214
curveLM.453,1238.61887,791
curveLM.454,1240.308896,791
curveLM.455,1241.998922,791
curveLM.456,1243.688948,791
curveLM.457,1244.975082,791.9750819
curveLM.458,1246,792.6547865
curveLM.459,1247.243819,793.2438192
curveLM.460,1248.620625,794
curveLM.461,1249.92677,794.92677
curveLM.462,1251.121799,796.1217988
curveLM.463,1252.448062,797
curveLM.464,1253.80475,797.8047496
curveLM.465,1254.999778,798.9997784
curveLM.466,1255.4877,800.4877005
curveLM.467,1256.965525,801
curveLM.468,1257.463544,802.4635445
curveLM.469,1258.658573,803.6585733
curveLM.470,1260.146495,804.1464953
curveLM.471,1261.341524,805.3415241
curveLM.472,1262.536553,806.5365529
curveLM.473,1263.731582,807.7315817
curveLM.474,1264.926611,808.9266105
curveLM.475,1266.121639,810.1216393
curveLM.476,1267.316668,811.3166681
curveLM.477,1268.511697,812.5116969
curveLM.478,1269,813.9994611
curveLM.479,1270,815.2752735
curveLM.480,1270.68257,816.6825698
curveLM.481,1271.170492,818.1704918
curveLM.482,1272.365521,819.3655206
curveLM.483,1273.560549,820.5605494
curveLM.484,1274.755578,821.7555782
curveLM.485,1275.2435,823.2435002
curveLM.486,1276.438529,824.438529
curveLM.487,1277.633558,825.6335578
curveLM.488,1278.828587,826.8285866
curveLM.489,1280.023615,828.0236154
curveLM.490,1281.30921,829
curveLM.491,1282.706566,829.7065662
curveLM.492,1283.901595,830.901595
curveLM.493,1285.096624,832.0966238
curveLM.494,1286.291653,833.2916526
curveLM.495,1287.688271,834
curveLM.496,1288.974603,834.9746035
curveLM.497,1290.239896,836
curveLM.498,1291.929922,836
curveLM.499,1293,836.6199481
curveLM.500,1294.309974,837
suture_end,1296,837
